,X,CH1,CH2,I
479,-1.8642e-05,0.007,23.5,0.14400000000000004
480,-1.8639999999999998e-05,0.003,23.5,0.14000000000000004
481,-1.8638e-05,0.003,23.5,0.13200000000000003
482,-1.8636e-05,0.003,23.5,0.12800000000000006
483,-1.8633999999999998e-05,0.001,23.9,0.11600000000000006
484,-1.8631999999999997e-05,-0.001,23.9,0.09600000000000004
485,-1.863e-05,-0.001,23.9,0.07600000000000005
486,-1.8628e-05,-0.003,24.1,0.05600000000000005
487,-1.8625999999999998e-05,-0.005,24.3,0.028000000000000053
488,-1.8624e-05,-0.007,24.3,5.551115123125783e-17
489,-1.8622e-05,-0.007,24.3,-0.02799999999999994
490,-1.8619999999999998e-05,-0.009,24.5,-0.051999999999999935
491,-1.8617999999999997e-05,-0.007,24.5,-0.07199999999999994
492,-1.8616e-05,-0.011,24.5,-0.09999999999999994
493,-1.8613999999999998e-05,-0.011,24.7,-0.12399999999999993
494,-1.8611999999999997e-05,-0.009,24.5,-0.13999999999999993
495,-1.861e-05,-0.011,24.9,-0.15999999999999992
496,-1.8608e-05,-0.011,24.9,-0.1759999999999999
497,-1.8605999999999998e-05,-0.011,24.7,-0.18799999999999992
498,-1.8604e-05,-0.009,24.7,-0.1919999999999999
499,-1.8602e-05,-0.009,24.5,-0.1959999999999999
500,-1.8599999999999998e-05,-0.011,24.7,-0.1999999999999999
501,-1.8597999999999997e-05,-0.009,24.7,-0.2039999999999999
502,-1.8596e-05,-0.007,24.5,-0.19599999999999992
503,-1.8594e-05,-0.005,24.5,-0.1839999999999999
504,-1.8591999999999997e-05,-0.005,24.5,-0.1759999999999999
505,-1.859e-05,-0.003,24.3,-0.15999999999999992
506,-1.8588e-05,-0.001,24.1,-0.13999999999999993
507,-1.8585999999999998e-05,-0.001,24.1,-0.11999999999999993
508,-1.8583999999999997e-05,-0.001,23.9,-0.10399999999999994
509,-1.8582e-05,0.001,23.9,-0.08399999999999994
510,-1.8579999999999998e-05,0.003,23.7,-0.05599999999999994
511,-1.8577999999999997e-05,0.003,23.7,-0.03199999999999994
512,-1.8576e-05,0.003,23.9,-0.011999999999999945
513,-1.8574e-05,0.005,23.5,0.008000000000000056
514,-1.8571999999999998e-05,0.005,23.5,0.028000000000000053
515,-1.857e-05,0.007,23.5,0.048000000000000057
516,-1.8568e-05,0.005,23.5,0.06000000000000005
517,-1.8565999999999998e-05,0.005,23.5,0.07200000000000005
518,-1.8563999999999997e-05,0.007,23.5,0.08800000000000005
519,-1.8562e-05,0.005,23.7,0.09600000000000006
520,-1.856e-05,0.005,23.7,0.10000000000000005
521,-1.8557999999999997e-05,0.005,23.5,0.10400000000000005
522,-1.8556e-05,0.005,23.5,0.10800000000000005
523,-1.8554e-05,0.001,23.7,0.10000000000000005
524,-1.8551999999999998e-05,-0.001,23.7,0.08800000000000005
525,-1.8549999999999997e-05,0.001,23.9,0.07600000000000004
526,-1.8548e-05,-0.001,23.9,0.06400000000000006
527,-1.8545999999999998e-05,-0.003,24.1,0.048000000000000057
528,-1.8543999999999997e-05,-0.003,24.1,0.028000000000000053
529,-1.8542e-05,-0.005,24.1,0.008000000000000056
530,-1.854e-05,-0.005,24.1,-0.011999999999999945
531,-1.8537999999999998e-05,-0.005,24.3,-0.03199999999999994
532,-1.8536e-05,-0.009,24.3,-0.05999999999999994
533,-1.8534e-05,-0.009,24.5,-0.07999999999999993
534,-1.8531999999999998e-05,-0.007,24.5,-0.09199999999999993
535,-1.8529999999999997e-05,-0.009,24.7,-0.11199999999999992
536,-1.8528e-05,-0.009,24.7,-0.12799999999999995
537,-1.8526e-05,-0.009,24.5,-0.13999999999999993
538,-1.8523999999999997e-05,-0.009,24.5,-0.15199999999999994
539,-1.8522e-05,-0.009,24.5,-0.15999999999999992
540,-1.852e-05,-0.013,24.7,-0.17599999999999988
541,-1.8517999999999998e-05,-0.009,24.5,-0.1839999999999999
542,-1.8515999999999997e-05,-0.009,24.5,-0.1839999999999999
543,-1.8514e-05,-0.005,24.5,-0.1759999999999999
544,-1.8511999999999998e-05,-0.007,24.5,-0.1759999999999999
545,-1.8509999999999997e-05,-0.005,24.3,-0.1679999999999999
546,-1.8508e-05,-0.003,24.3,-0.15599999999999992
547,-1.8506e-05,-0.003,24.3,-0.14399999999999993
548,-1.8503999999999998e-05,-0.003,24.1,-0.13199999999999995
549,-1.8502e-05,-0.001,24.1,-0.11599999999999992
550,-1.85e-05,-0.001,23.9,-0.09199999999999994
551,-1.8497999999999998e-05,0.001,23.9,-0.07199999999999994
552,-1.8495999999999997e-05,0.003,23.9,-0.04799999999999994
553,-1.8494e-05,0.001,23.7,-0.03599999999999994
554,-1.8492e-05,0.005,23.7,-0.011999999999999945
555,-1.8489999999999997e-05,0.003,23.7,0.004000000000000055
556,-1.8488e-05,0.003,23.7,0.016000000000000052
557,-1.8486e-05,0.003,23.7,0.028000000000000053
558,-1.8483999999999998e-05,0.005,23.7,0.04400000000000005
559,-1.8481999999999997e-05,0.001,23.7,0.048000000000000057
560,-1.848e-05,0.003,23.7,0.056000000000000064
561,-1.8477999999999998e-05,0.003,23.7,0.06000000000000005
562,-1.8475999999999997e-05,0.005,23.5,0.06400000000000004
563,-1.8474e-05,0.003,23.7,0.06800000000000006
564,-1.8472e-05,-0.001,23.7,0.05600000000000005
565,-1.8469999999999998e-05,0.001,23.9,0.05200000000000006
566,-1.8468e-05,0.001,23.9,0.048000000000000057
567,-1.8466e-05,0.001,23.9,0.04400000000000005
568,-1.8463999999999998e-05,-0.001,24.1,0.03200000000000005
569,-1.8461999999999997e-05,-0.001,23.9,0.02800000000000006
570,-1.846e-05,-0.003,24.1,0.016000000000000056
571,-1.8458e-05,-0.003,24.1,0.004000000000000055
572,-1.8455999999999997e-05,-0.007,24.1,-0.01999999999999994
573,-1.8454e-05,-0.007,24.3,-0.039999999999999945
574,-1.8452e-05,-0.007,24.5,-0.051999999999999935
575,-1.8449999999999998e-05,-0.005,24.3,-0.06399999999999995
576,-1.8447999999999997e-05,-0.007,24.7,-0.07999999999999993
577,-1.8446e-05,-0.007,24.3,-0.09599999999999993
578,-1.8443999999999998e-05,-0.007,24.3,-0.10799999999999994
579,-1.8441999999999997e-05,-0.007,24.5,-0.11999999999999993
580,-1.844e-05,-0.009,24.5,-0.13199999999999995
581,-1.8438e-05,-0.009,24.5,-0.14399999999999993
582,-1.8435999999999998e-05,-0.007,24.5,-0.14399999999999993
583,-1.8434e-05,-0.007,24.5,-0.14399999999999993
584,-1.8432e-05,-0.007,24.5,-0.14399999999999993
585,-1.8429999999999998e-05,-0.007,24.3,-0.14799999999999994
586,-1.8427999999999997e-05,-0.003,24.3,-0.13999999999999993
587,-1.8426e-05,-0.003,24.3,-0.13199999999999995
588,-1.8424e-05,-0.005,24.3,-0.12799999999999992
589,-1.8421999999999997e-05,-0.003,24.1,-0.11999999999999993
590,-1.842e-05,-0.001,24.1,-0.10399999999999994
591,-1.8418e-05,-0.001,24.1,-0.08799999999999994
592,-1.8415999999999998e-05,-0.001,24.1,-0.07599999999999993
593,-1.8413999999999997e-05,0.001,23.9,-0.05999999999999994
594,-1.8412e-05,0.001,23.9,-0.04399999999999994
595,-1.8409999999999998e-05,0.001,23.9,-0.02799999999999994
596,-1.8407999999999997e-05,0.001,23.9,-0.01999999999999994
597,-1.8406e-05,0.001,23.7,-0.011999999999999945
598,-1.8404e-05,0.005,23.7,0.008000000000000056
599,-1.8401999999999998e-05,0.003,23.7,0.020000000000000056
600,-1.84e-05,0.001,23.9,0.024000000000000056
601,-1.8398e-05,0.001,23.7,0.02800000000000006
602,-1.8395999999999998e-05,0.003,23.7,0.03600000000000005
603,-1.8394e-05,0.003,23.7,0.040000000000000056
604,-1.8392e-05,0.001,23.7,0.040000000000000056
605,-1.839e-05,0.001,23.9,0.04000000000000005
606,-1.8387999999999997e-05,0.003,23.7,0.04400000000000005
607,-1.8386e-05,0.001,23.9,0.04400000000000005
608,-1.8384e-05,-0.001,24.1,0.03200000000000005
609,-1.8381999999999998e-05,-0.001,24.1,0.024000000000000056
610,-1.8379999999999997e-05,0.001,23.9,0.024000000000000056
611,-1.8378e-05,-0.001,24.1,0.020000000000000052
612,-1.8375999999999998e-05,-0.005,24.1,0.004000000000000055
613,-1.8373999999999997e-05,-0.003,24.3,-0.007999999999999943
614,-1.8372e-05,-0.003,24.3,-0.015999999999999945
615,-1.837e-05,-0.003,24.3,-0.023999999999999945
616,-1.8367999999999998e-05,-0.005,24.3,-0.03999999999999994
617,-1.8366e-05,-0.005,24.3,-0.05199999999999995
618,-1.8364e-05,-0.005,24.3,-0.05999999999999994
619,-1.8361999999999998e-05,-0.005,24.5,-0.06799999999999994
620,-1.836e-05,-0.009,24.5,-0.08799999999999994
621,-1.8358e-05,-0.005,24.5,-0.09599999999999993
622,-1.8356e-05,-0.005,24.5,-0.09599999999999993
623,-1.8353999999999997e-05,-0.007,24.5,-0.10399999999999994
624,-1.8352e-05,-0.007,24.5,-0.11199999999999992
625,-1.835e-05,-0.005,24.3,-0.11599999999999992
626,-1.8347999999999998e-05,-0.005,24.3,-0.11599999999999992
627,-1.8346e-05,-0.003,24.3,-0.11199999999999992
628,-1.8344e-05,-0.005,24.3,-0.11199999999999995
629,-1.8341999999999998e-05,-0.005,24.3,-0.11199999999999992
630,-1.8339999999999997e-05,-0.001,24.1,-0.09599999999999995
631,-1.8338e-05,-0.001,24.3,-0.08799999999999994
632,-1.8336e-05,-0.003,24.1,-0.08399999999999994
633,-1.8333999999999998e-05,-0.001,24.1,-0.07199999999999994
634,-1.8332e-05,0.001,23.9,-0.05599999999999994
635,-1.833e-05,-0.001,23.9,-0.047999999999999945
636,-1.8327999999999998e-05,-0.001,23.9,-0.03999999999999994
637,-1.8326e-05,-0.001,23.9,-0.03599999999999994
638,-1.8324e-05,0.003,23.9,-0.019999999999999945
639,-1.8322e-05,0.003,23.9,-0.0039999999999999454
640,-1.8319999999999997e-05,0.001,23.9,5.4817261840867107e-17
641,-1.8318e-05,0.001,23.7,0.004000000000000055
642,-1.8316e-05,0.001,23.7,0.012000000000000056
643,-1.8313999999999998e-05,0.003,23.7,0.020000000000000052
644,-1.8312e-05,0.001,23.9,0.020000000000000052
645,-1.831e-05,0.001,23.7,0.024000000000000056
646,-1.8307999999999998e-05,0.001,23.9,0.02800000000000006
647,-1.8305999999999997e-05,0.001,23.9,0.032000000000000056
648,-1.8304e-05,0.001,23.9,0.02800000000000006
649,-1.8302e-05,-0.001,23.9,0.020000000000000056
650,-1.8299999999999998e-05,-0.001,23.9,0.016000000000000056
651,-1.8298e-05,-0.001,23.9,0.012000000000000056
652,-1.8296e-05,-0.005,24.1,5.551115123125783e-17
653,-1.8293999999999998e-05,-0.003,24.1,-0.011999999999999945
654,-1.8292e-05,-0.003,24.1,-0.01999999999999994
655,-1.829e-05,-0.003,24.1,-0.02799999999999995
656,-1.8288e-05,-0.005,24.3,-0.039999999999999945
657,-1.8285999999999997e-05,-0.005,24.1,-0.051999999999999935
658,-1.8284e-05,-0.003,24.3,-0.05999999999999994
659,-1.8282e-05,-0.005,24.3,-0.06799999999999994
660,-1.8279999999999998e-05,-0.007,24.3,-0.07999999999999993
661,-1.8278e-05,-0.005,24.3,-0.08799999999999994
662,-1.8276e-05,-0.005,24.3,-0.08799999999999994
663,-1.8273999999999998e-05,-0.005,24.5,-0.09199999999999994
664,-1.8271999999999997e-05,-0.005,24.3,-0.09599999999999993
665,-1.827e-05,-0.003,24.3,-0.09599999999999995
666,-1.8268e-05,-0.005,24.3,-0.09599999999999995
667,-1.8265999999999998e-05,-0.005,24.3,-0.09599999999999995
668,-1.8264e-05,-0.005,24.3,-0.09999999999999994
669,-1.8262e-05,-0.005,24.3,-0.09999999999999994
670,-1.8259999999999998e-05,-0.003,24.3,-0.09199999999999994
671,-1.8258e-05,-0.003,24.3,-0.08799999999999994
672,-1.8256e-05,-0.005,24.3,-0.08799999999999994
673,-1.8254e-05,-0.003,24.1,-0.08399999999999994
674,-1.8251999999999997e-05,-0.001,24.1,-0.07599999999999993
675,-1.825e-05,0.001,24.1,-0.06799999999999994
676,-1.8248e-05,-0.003,24.1,-0.06399999999999995
677,-1.8245999999999998e-05,-0.001,23.9,-0.05599999999999994
678,-1.8244e-05,0.001,23.9,-0.04399999999999994
679,-1.8242e-05,0.001,24.1,-0.031999999999999945
680,-1.8239999999999998e-05,0.001,23.9,-0.023999999999999945
681,-1.8237999999999997e-05,0.003,23.9,-0.011999999999999945
682,-1.8236e-05,0.003,23.9,0.004000000000000056
683,-1.8234e-05,0.001,23.9,0.012000000000000056
684,-1.8231999999999998e-05,0.001,23.9,0.016000000000000056
685,-1.823e-05,0.001,23.9,0.016000000000000056
686,-1.8228e-05,0.003,23.9,0.028000000000000053
687,-1.8225999999999998e-05,0.001,23.9,0.032000000000000056
688,-1.8224e-05,-0.001,24.1,0.028000000000000053
689,-1.8222e-05,0.001,23.9,0.028000000000000053
690,-1.822e-05,0.001,23.9,0.02800000000000006
691,-1.8217999999999997e-05,-0.001,24.1,0.020000000000000056
692,-1.8216e-05,-0.003,24.1,0.008000000000000057
693,-1.8214e-05,-0.003,24.1,5.551115123125783e-17
694,-1.8211999999999998e-05,-0.003,24.1,-0.007999999999999943
695,-1.821e-05,-0.001,24.3,-0.011999999999999945
696,-1.8208e-05,-0.003,24.1,-0.023999999999999945
697,-1.8205999999999998e-05,-0.003,24.1,-0.031999999999999945
698,-1.8203999999999997e-05,-0.001,24.1,-0.031999999999999945
699,-1.8202e-05,-0.003,24.3,-0.039999999999999945
700,-1.82e-05,-0.005,24.3,-0.051999999999999935
701,-1.8197999999999998e-05,-0.007,24.3,-0.06399999999999995
702,-1.8196e-05,-0.003,24.3,-0.06399999999999993
703,-1.8194e-05,-0.005,24.5,-0.06799999999999994
704,-1.8191999999999998e-05,-0.005,24.3,-0.07199999999999993
705,-1.819e-05,-0.005,24.3,-0.07999999999999995
706,-1.8188e-05,-0.003,24.3,-0.07999999999999993
707,-1.8186e-05,-0.005,24.3,-0.08399999999999994
708,-1.8183999999999997e-05,-0.005,24.3,-0.09199999999999994
709,-1.8182e-05,-0.003,24.3,-0.09199999999999994
710,-1.818e-05,-0.003,24.3,-0.08799999999999994
711,-1.8177999999999998e-05,-0.003,24.3,-0.07999999999999993
712,-1.8176e-05,-0.005,24.3,-0.08399999999999994
713,-1.8174e-05,-0.003,24.1,-0.07999999999999993
714,-1.8171999999999998e-05,-0.003,24.1,-0.07599999999999993
715,-1.8169999999999997e-05,-0.003,24.1,-0.07199999999999993
716,-1.8168e-05,-0.003,24.1,-0.07199999999999994
717,-1.8166e-05,-0.003,24.1,-0.06799999999999995
718,-1.8163999999999998e-05,0.001,24.1,-0.05599999999999995
719,-1.8162e-05,-0.001,24.1,-0.051999999999999935
720,-1.816e-05,-0.001,24.1,-0.047999999999999945
721,-1.8157999999999998e-05,0.001,23.9,-0.03999999999999994
722,-1.8156e-05,0.001,23.9,-0.02799999999999994
723,-1.8154e-05,-0.001,23.9,-0.023999999999999945
724,-1.8152e-05,-0.001,23.9,-0.01999999999999994
725,-1.8149999999999997e-05,0.001,23.9,-0.011999999999999945
726,-1.8148e-05,0.001,23.9,-0.003999999999999944
727,-1.8146e-05,-0.001,23.9,5.551115123125783e-17
728,-1.8143999999999998e-05,-0.001,23.9,-0.003999999999999945
729,-1.8142e-05,-0.001,23.9,-0.003999999999999945
730,-1.814e-05,0.001,23.9,5.551115123125783e-17
731,-1.8137999999999998e-05,-0.001,23.9,-0.003999999999999945
732,-1.8135999999999997e-05,-0.003,23.9,-0.011999999999999945
733,-1.8134e-05,-0.001,24.1,-0.011999999999999945
734,-1.8132e-05,-0.001,24.1,-0.011999999999999945
735,-1.8129999999999998e-05,-0.001,24.1,-0.015999999999999945
736,-1.8128e-05,-0.003,24.1,-0.023999999999999945
737,-1.8126e-05,-0.003,24.1,-0.02799999999999994
738,-1.8123999999999998e-05,-0.001,24.1,-0.02799999999999994
739,-1.8122e-05,-0.003,24.1,-0.031999999999999945
740,-1.812e-05,-0.005,24.1,-0.04399999999999994
741,-1.8118e-05,-0.007,24.3,-0.05599999999999994
742,-1.8115999999999997e-05,-0.005,24.1,-0.05999999999999994
743,-1.8114e-05,-0.003,24.3,-0.06399999999999995
744,-1.8112e-05,-0.003,24.3,-0.06799999999999994
745,-1.8109999999999998e-05,-0.003,24.3,-0.07199999999999994
746,-1.8108e-05,-0.003,24.3,-0.07199999999999994
747,-1.8106e-05,-0.005,24.3,-0.07599999999999993
748,-1.8103999999999998e-05,-0.005,24.3,-0.08399999999999994
749,-1.8101999999999997e-05,-0.005,24.1,-0.08799999999999994
750,-1.81e-05,-0.005,24.3,-0.08799999999999994
751,-1.8098e-05,-0.003,24.3,-0.07999999999999993
752,-1.8095999999999998e-05,-0.005,24.3,-0.07999999999999993
753,-1.8094e-05,-0.003,24.1,-0.07999999999999993
754,-1.8092e-05,-0.001,24.1,-0.07599999999999994
755,-1.8089999999999998e-05,-0.001,24.1,-0.07199999999999993
756,-1.8088e-05,-0.005,24.1,-0.07599999999999993
757,-1.8086e-05,-0.003,24.1,-0.07199999999999994
758,-1.8083999999999998e-05,-0.001,24.1,-0.06399999999999995
759,-1.8081999999999997e-05,-0.001,24.1,-0.05599999999999994
760,-1.808e-05,-0.001,24.1,-0.047999999999999945
761,-1.8078e-05,0.001,23.9,-0.03999999999999994
762,-1.8075999999999998e-05,-0.001,23.9,-0.03199999999999994
763,-1.8074e-05,-0.001,23.9,-0.02799999999999995
764,-1.8072e-05,-0.003,23.9,-0.031999999999999945
765,-1.8069999999999998e-05,-0.001,23.9,-0.03199999999999994
766,-1.8067999999999997e-05,0.001,23.9,-0.019999999999999945
767,-1.8066e-05,0.001,23.9,-0.011999999999999945
768,-1.8064e-05,0.001,24.1,-0.007999999999999943
769,-1.8061999999999997e-05,-0.001,23.9,-0.007999999999999945
770,-1.806e-05,0.001,23.9,-0.003999999999999944
771,-1.8058e-05,0.001,23.9,-0.003999999999999944
772,-1.8055999999999998e-05,-0.003,23.9,-0.007999999999999943
773,-1.8054e-05,-0.003,24.1,-0.011999999999999943
774,-1.8052e-05,-0.001,24.1,-0.007999999999999943
775,-1.8049999999999998e-05,-0.001,23.9,-0.007999999999999943
776,-1.8047999999999997e-05,-0.001,24.3,-0.011999999999999943
777,-1.8046e-05,-0.001,23.9,-0.01599999999999994
778,-1.8044e-05,-0.001,24.1,-0.01999999999999994
779,-1.8041999999999998e-05,-0.001,24.1,-0.01999999999999994
780,-1.804e-05,-0.003,24.1,-0.02799999999999994
781,-1.8038e-05,-0.005,24.1,-0.039999999999999945
782,-1.8035999999999998e-05,-0.003,24.1,-0.039999999999999945
783,-1.8033999999999997e-05,-0.003,24.3,-0.039999999999999945
784,-1.8032e-05,-0.003,24.3,-0.04399999999999994
785,-1.803e-05,-0.003,24.1,-0.047999999999999945
786,-1.8027999999999997e-05,-0.003,24.1,-0.05199999999999995
787,-1.8026e-05,-0.005,24.1,-0.05999999999999994
788,-1.8024e-05,-0.005,24.3,-0.06799999999999994
789,-1.8021999999999998e-05,-0.003,24.1,-0.07199999999999993
790,-1.802e-05,-0.003,24.3,-0.07199999999999994
791,-1.8018e-05,-0.003,24.3,-0.06799999999999995
792,-1.8015999999999998e-05,-0.005,24.3,-0.07199999999999994
793,-1.8013999999999997e-05,-0.005,24.3,-0.07599999999999994
794,-1.8012e-05,-0.003,24.1,-0.07599999999999993
795,-1.801e-05,-0.003,24.3,-0.07599999999999994
796,-1.8007999999999998e-05,-0.003,24.3,-0.07599999999999993
797,-1.8006e-05,-0.003,24.1,-0.07199999999999994
798,-1.8004e-05,-0.001,24.1,-0.06399999999999995
799,-1.8001999999999998e-05,-0.001,24.1,-0.05999999999999993
800,-1.7999999999999997e-05,-0.003,24.1,-0.05999999999999994
801,-1.7998e-05,0.001,24.1,-0.051999999999999935
802,-1.7996e-05,0.001,23.9,-0.039999999999999945
803,-1.7993999999999997e-05,-0.001,24.1,-0.031999999999999945
804,-1.7992e-05,-0.003,24.1,-0.031999999999999945
805,-1.799e-05,-0.001,24.1,-0.02799999999999995
806,-1.7987999999999998e-05,0.001,23.9,-0.019999999999999945
807,-1.7986e-05,-0.001,24.1,-0.015999999999999945
808,-1.7984e-05,-0.001,24.1,-0.015999999999999945
809,-1.7981999999999998e-05,-0.001,23.9,-0.015999999999999945
810,-1.7979999999999997e-05,-0.001,23.9,-0.011999999999999945
811,-1.7978e-05,-0.001,24.1,-0.015999999999999945
812,-1.7976e-05,-0.003,23.9,-0.023999999999999945
813,-1.7973999999999998e-05,-0.001,24.1,-0.023999999999999945
814,-1.7972e-05,-0.001,24.1,-0.01999999999999994
815,-1.797e-05,-0.001,24.1,-0.019999999999999945
816,-1.7967999999999998e-05,-0.001,24.1,-0.023999999999999945
817,-1.7965999999999997e-05,-0.003,23.9,-0.02799999999999995
818,-1.7964e-05,-0.001,24.1,-0.02799999999999994
819,-1.7962e-05,-0.001,24.1,-0.02799999999999995
820,-1.7959999999999997e-05,-0.003,24.1,-0.031999999999999945
821,-1.7958e-05,-0.003,24.1,-0.03599999999999994
822,-1.7956e-05,-0.003,24.1,-0.03599999999999994
823,-1.7953999999999998e-05,-0.005,24.1,-0.04399999999999994
824,-1.7952e-05,-0.003,24.3,-0.047999999999999945
825,-1.795e-05,-0.001,24.1,-0.047999999999999945
826,-1.7947999999999998e-05,-0.003,24.1,-0.051999999999999935
827,-1.7945999999999997e-05,-0.003,24.1,-0.05199999999999995
828,-1.7944e-05,-0.005,24.3,-0.05999999999999994
829,-1.7942e-05,-0.005,24.1,-0.06799999999999994
830,-1.7939999999999998e-05,-0.005,24.3,-0.07199999999999994
831,-1.7938e-05,-0.005,24.3,-0.07599999999999993
832,-1.7936e-05,-0.005,24.1,-0.07999999999999993
833,-1.7933999999999998e-05,-0.001,24.1,-0.07199999999999993
834,-1.7931999999999997e-05,-0.001,24.1,-0.06799999999999994
835,-1.793e-05,-0.003,24.3,-0.07199999999999994
836,-1.7928e-05,-0.005,24.3,-0.07599999999999994
837,-1.7925999999999997e-05,-0.003,24.3,-0.07599999999999993
838,-1.7924e-05,-0.003,24.1,-0.07199999999999994
839,-1.7922e-05,-0.003,24.1,-0.06799999999999994
840,-1.7919999999999998e-05,-0.005,24.1,-0.06799999999999994
841,-1.7918e-05,-0.003,24.1,-0.06399999999999995
842,-1.7916e-05,0.001,23.9,-0.051999999999999935
843,-1.7913999999999998e-05,-0.001,24.1,-0.051999999999999935
844,-1.7911999999999997e-05,-0.003,24.1,-0.05599999999999994
845,-1.791e-05,-0.001,24.1,-0.05199999999999995
846,-1.7908e-05,-0.001,23.9,-0.04399999999999994
847,-1.7905999999999998e-05,-0.001,24.1,-0.039999999999999945
848,-1.7904e-05,-0.001,24.1,-0.03599999999999994
849,-1.7902e-05,-0.001,23.9,-0.031999999999999945
850,-1.7899999999999998e-05,-0.001,23.9,-0.023999999999999945
851,-1.7897999999999997e-05,-0.001,23.9,-0.01999999999999994
852,-1.7896e-05,-0.003,24.1,-0.02799999999999995
853,-1.7894e-05,-0.001,24.1,-0.02799999999999994
854,-1.7891999999999997e-05,-0.001,23.9,-0.023999999999999945
855,-1.789e-05,-0.001,24.1,-0.023999999999999945
856,-1.7888e-05,-0.001,24.1,-0.023999999999999945
857,-1.7885999999999998e-05,-0.001,24.1,-0.023999999999999945
858,-1.7884e-05,-0.001,24.1,-0.023999999999999945
859,-1.7882e-05,-0.001,24.1,-0.023999999999999945
860,-1.7879999999999998e-05,-0.003,24.1,-0.02799999999999994
861,-1.7877999999999997e-05,-0.003,24.1,-0.03199999999999994
862,-1.7876e-05,-0.001,24.1,-0.02799999999999995
863,-1.7874e-05,-0.003,24.1,-0.031999999999999945
864,-1.7871999999999998e-05,-0.003,24.1,-0.03599999999999994
865,-1.787e-05,-0.003,24.1,-0.03999999999999994
866,-1.7868e-05,-0.001,24.1,-0.039999999999999945
867,-1.7865999999999998e-05,-0.003,24.1,-0.04399999999999994
868,-1.7863999999999997e-05,-0.005,24.3,-0.051999999999999935
869,-1.7862e-05,-0.005,24.1,-0.05999999999999994
870,-1.786e-05,-0.003,24.1,-0.05999999999999994
871,-1.7857999999999997e-05,-0.003,24.3,-0.05999999999999994
872,-1.7856e-05,-0.005,24.3,-0.06799999999999994
873,-1.7854e-05,-0.003,24.1,-0.06799999999999995
874,-1.7851999999999998e-05,-0.003,24.1,-0.06799999999999994
875,-1.785e-05,-0.003,24.3,-0.06799999999999995
876,-1.7848e-05,-0.005,24.1,-0.07599999999999994
877,-1.7845999999999998e-05,-0.003,24.1,-0.07599999999999993
878,-1.7843999999999997e-05,-0.003,24.1,-0.07199999999999994
879,-1.7842e-05,-0.003,24.1,-0.06799999999999994
880,-1.784e-05,-0.003,24.3,-0.06799999999999994
881,-1.7837999999999998e-05,-0.003,24.1,-0.06799999999999994
882,-1.7836e-05,-0.003,24.1,-0.06399999999999995
883,-1.7834e-05,-0.003,24.1,-0.06399999999999993
884,-1.7831999999999998e-05,-0.003,24.1,-0.06399999999999995
885,-1.7829999999999997e-05,-0.003,24.1,-0.06399999999999993
886,-1.7828e-05,-0.001,23.9,-0.05599999999999994
887,-1.7826e-05,-0.001,24.1,-0.05199999999999995
888,-1.7823999999999997e-05,-0.003,24.1,-0.05199999999999995
