,X,CH1,CH2
568,-2.8864e-05,-0.006,17.0
569,-2.8862e-05,-0.004,17.2
570,-2.886e-05,-0.004,17.0
571,-2.8858e-05,-0.004,17.0
572,-2.8856e-05,-0.006,17.0
573,-2.8854000000000002e-05,-0.006,17.0
574,-2.8852e-05,-0.006,17.0
575,-2.885e-05,-0.004,17.0
576,-2.8848e-05,-0.006,17.0
577,-2.8846e-05,-0.004,16.8
578,-2.8844e-05,-0.004,17.0
579,-2.8842e-05,-0.006,16.8
580,-2.8840000000000002e-05,-0.004,16.8
581,-2.8838e-05,-0.004,16.8
582,-2.8836e-05,-0.004,16.8
583,-2.8834000000000002e-05,-0.006,16.6
584,-2.8832e-05,-0.006,16.8
585,-2.883e-05,-0.006,16.8
586,-2.8828e-05,-0.006,16.8
587,-2.8826e-05,-0.006,16.6
588,-2.8824e-05,-0.006,16.6
589,-2.8822e-05,-0.004,16.6
590,-2.8820000000000002e-05,-0.006,16.6
591,-2.8818e-05,-0.004,16.6
592,-2.8816e-05,-0.006,16.6
593,-2.8814e-05,-0.004,16.4
594,-2.8812e-05,-0.006,16.4
595,-2.881e-05,-0.004,16.4
596,-2.8808e-05,-0.006,16.4
597,-2.8806e-05,-0.004,16.4
598,-2.8804e-05,-0.006,16.4
599,-2.8802e-05,-0.006,16.2
600,-2.8800000000000002e-05,-0.004,16.4
601,-2.8798e-05,-0.004,16.4
602,-2.8796e-05,-0.006,16.4
603,-2.8794000000000002e-05,-0.004,16.0
604,-2.8792e-05,-0.006,16.2
605,-2.879e-05,-0.004,16.0
606,-2.8788e-05,-0.006,16.2
607,-2.8786000000000002e-05,-0.004,16.2
608,-2.8784e-05,-0.004,16.0
609,-2.8782e-05,-0.004,16.0
610,-2.878e-05,-0.004,16.0
611,-2.8778e-05,-0.004,16.0
612,-2.8776e-05,-0.004,16.0
613,-2.8774e-05,-0.006,16.0
614,-2.8772e-05,-0.006,16.0
615,-2.877e-05,-0.004,15.8
616,-2.8768e-05,-0.004,15.8
617,-2.8766000000000002e-05,-0.004,15.8
618,-2.8764e-05,-0.006,15.8
619,-2.8762e-05,-0.004,15.8
620,-2.8760000000000002e-05,-0.006,15.8
621,-2.8758e-05,-0.006,15.6
622,-2.8756e-05,-0.006,15.8
623,-2.8754e-05,-0.004,15.6
624,-2.8752000000000002e-05,-0.004,15.6
625,-2.875e-05,-0.004,15.6
626,-2.8748e-05,-0.004,15.4
627,-2.8746000000000002e-05,-0.004,15.4
628,-2.8744e-05,-0.006,15.4
629,-2.8742e-05,-0.006,15.4
630,-2.874e-05,-0.006,15.4
631,-2.8738e-05,-0.004,15.4
632,-2.8736e-05,-0.006,15.4
633,-2.8734e-05,-0.004,15.4
634,-2.8732000000000002e-05,-0.006,15.4
635,-2.873e-05,-0.006,15.2
636,-2.8728e-05,-0.006,15.2
637,-2.8726000000000002e-05,-0.004,15.2
638,-2.8724e-05,-0.004,15.2
639,-2.8722e-05,-0.004,15.2
