,X,CH1
738,7.3576e-05,16.3
739,7.3578e-05,16.3
740,7.358000000000001e-05,16.3
741,7.3582e-05,16.3
742,7.3584e-05,16.3
743,7.358600000000001e-05,16.1
744,7.3588e-05,16.3
745,7.359e-05,16.3
746,7.359200000000001e-05,16.1
747,7.3594e-05,16.3
748,7.3596e-05,16.1
749,7.359800000000001e-05,16.3
750,7.36e-05,16.3
751,7.3602e-05,16.3
752,7.360400000000001e-05,16.3
753,7.3606e-05,16.3
754,7.3608e-05,16.3
755,7.361000000000001e-05,16.1
756,7.3612e-05,16.3
757,7.3614e-05,16.3
758,7.361600000000001e-05,16.3
759,7.3618e-05,16.3
760,7.362e-05,16.3
761,7.362200000000001e-05,16.3
762,7.3624e-05,16.3
763,7.3626e-05,16.1
764,7.362800000000001e-05,16.3
765,7.363e-05,16.3
766,7.3632e-05,16.3
767,7.363400000000001e-05,16.1
768,7.3636e-05,16.3
769,7.3638e-05,16.3
770,7.364e-05,16.3
771,7.364200000000001e-05,16.3
772,7.3644e-05,16.3
773,7.3646e-05,16.5
774,7.364800000000001e-05,16.3
775,7.365e-05,16.3
776,7.3652e-05,16.3
777,7.365400000000001e-05,16.3
778,7.3656e-05,16.3
779,7.3658e-05,16.3
780,7.366000000000001e-05,16.3
781,7.3662e-05,16.3
782,7.3664e-05,16.3
783,7.366600000000001e-05,16.3
784,7.3668e-05,16.3
785,7.367e-05,16.3
786,7.367200000000001e-05,16.3
787,7.3674e-05,16.3
788,7.3676e-05,16.3
789,7.367800000000001e-05,16.3
790,7.368e-05,16.3
791,7.3682e-05,16.1
792,7.368400000000001e-05,16.3
793,7.3686e-05,16.3
794,7.3688e-05,16.3
795,7.369000000000001e-05,16.3
796,7.3692e-05,16.3
797,7.3694e-05,16.3
798,7.369600000000001e-05,16.3
799,7.3698e-05,16.1
800,7.37e-05,16.3
801,7.370200000000001e-05,16.1
802,7.3704e-05,16.3
803,7.3706e-05,16.3
804,7.3708e-05,16.1
805,7.371000000000001e-05,16.5
806,7.3712e-05,16.3
807,7.3714e-05,16.3
808,7.371600000000001e-05,16.3
809,7.3718e-05,16.1
810,7.372e-05,16.3
811,7.372200000000001e-05,16.3
812,7.3724e-05,16.3
813,7.3726e-05,16.3
814,7.372800000000001e-05,16.3
815,7.373e-05,16.3
816,7.3732e-05,16.3
817,7.373400000000001e-05,16.1
818,7.3736e-05,16.3
819,7.3738e-05,16.1
820,7.374000000000001e-05,16.3
821,7.3742e-05,16.3
822,7.3744e-05,16.3
823,7.374600000000001e-05,16.3
824,7.3748e-05,16.3
825,7.375e-05,16.3
826,7.375200000000001e-05,16.3
827,7.3754e-05,16.3
828,7.3756e-05,16.3
829,7.375800000000001e-05,16.5
830,7.376e-05,16.3
831,7.3762e-05,16.3
832,7.376400000000001e-05,16.3
833,7.3766e-05,16.3
834,7.3768e-05,16.3
835,7.377000000000001e-05,16.3
836,7.3772e-05,16.1
837,7.3774e-05,16.3
838,7.3776e-05,16.3
839,7.377800000000001e-05,16.1
840,7.378e-05,16.1
841,7.3782e-05,16.3
842,7.378400000000001e-05,16.3
843,7.3786e-05,16.3
844,7.3788e-05,16.3
845,7.379000000000001e-05,16.3
846,7.3792e-05,16.3
847,7.3794e-05,16.3
848,7.379600000000001e-05,16.3
849,7.3798e-05,16.3
850,7.38e-05,16.3
851,7.380200000000001e-05,16.3
852,7.3804e-05,16.3
853,7.3806e-05,16.3
854,7.380800000000001e-05,16.3
855,7.381e-05,16.1
856,7.3812e-05,16.3
857,7.381400000000001e-05,16.3
858,7.3816e-05,16.3
859,7.3818e-05,16.3
860,7.382000000000001e-05,16.3
861,7.3822e-05,16.5
862,7.3824e-05,16.3
863,7.382600000000001e-05,16.3
864,7.3828e-05,16.3
865,7.383e-05,16.3
866,7.383200000000001e-05,16.3
867,7.3834e-05,16.3
868,7.3836e-05,16.3
869,7.383800000000001e-05,16.3
870,7.384e-05,16.3
871,7.3842e-05,16.3
872,7.3844e-05,16.3
873,7.384600000000001e-05,16.3
874,7.3848e-05,16.3
875,7.385e-05,16.3
876,7.385200000000001e-05,16.3
877,7.3854e-05,16.3
878,7.3856e-05,16.3
879,7.385800000000001e-05,16.3
880,7.386e-05,16.3
881,7.3862e-05,16.3
882,7.386400000000001e-05,16.3
883,7.3866e-05,16.3
884,7.3868e-05,16.3
885,7.387000000000001e-05,16.3
886,7.3872e-05,16.3
887,7.3874e-05,16.3
888,7.387600000000001e-05,16.1
889,7.3878e-05,16.3
890,7.388e-05,16.3
891,7.388200000000001e-05,16.1
892,7.3884e-05,16.3
893,7.3886e-05,16.3
894,7.388800000000001e-05,16.3
895,7.389e-05,16.3
896,7.3892e-05,16.1
897,7.389400000000001e-05,16.3
898,7.3896e-05,16.3
899,7.3898e-05,16.3
900,7.390000000000001e-05,16.3
901,7.3902e-05,16.5
902,7.3904e-05,16.3
903,7.390600000000001e-05,16.3
904,7.3908e-05,16.3
905,7.391e-05,16.3
906,7.3912e-05,16.1
