,X,CH1,CH2
688,1.2876e-05,-0.016,17.6
689,1.2878000000000001e-05,-0.016,17.6
690,1.288e-05,-0.016,17.6
691,1.2882e-05,-0.016,17.6
692,1.2884e-05,-0.016,17.6
693,1.2886e-05,-0.016,17.6
694,1.2888e-05,-0.016,16.8
695,1.289e-05,-0.016,16.8
696,1.2892e-05,-0.008,16.8
697,1.2894e-05,-0.008,16.8
698,1.2896e-05,-0.016,16.8
699,1.2898000000000001e-05,-0.016,16.8
700,1.29e-05,-0.016,16.8
701,1.2902e-05,-0.016,16.8
702,1.2904e-05,-0.008,16.0
703,1.2906e-05,-0.016,16.8
704,1.2908e-05,-0.008,16.0
705,1.291e-05,-0.016,16.0
706,1.2912e-05,-0.016,16.0
707,1.2914e-05,-0.008,16.0
708,1.2916e-05,-0.016,16.0
709,1.2918e-05,-0.016,16.0
710,1.292e-05,-0.016,16.0
711,1.2922e-05,-0.016,16.0
712,1.2924e-05,-0.008,16.0
713,1.2926e-05,-0.016,16.0
714,1.2928e-05,-0.016,15.2
715,1.293e-05,-0.016,15.2
716,1.2932000000000001e-05,-0.016,15.2
717,1.2934e-05,-0.016,15.2
718,1.2936e-05,-0.016,15.2
719,1.2938e-05,-0.016,15.2
720,1.294e-05,-0.008,15.2
721,1.2942e-05,-0.008,15.2
722,1.2944e-05,-0.016,15.2
723,1.2946e-05,-0.016,15.2
724,1.2948e-05,-0.008,15.2
725,1.295e-05,-0.008,15.2
726,1.2952e-05,-0.016,14.4
727,1.2954e-05,-0.016,14.4
728,1.2956e-05,-0.008,14.4
729,1.2958e-05,-0.008,14.4
730,1.296e-05,-0.016,14.4
731,1.2962e-05,-0.016,14.4
732,1.2964e-05,-0.016,14.4
733,1.2966000000000001e-05,-0.016,14.4
734,1.2968e-05,-0.008,14.4
